debug_id,created_date,begin_date,credit_date,owner_id,client_id,contact_id,opportunity_id,product_id,lead_id,type,source_type,effort,owner_credit_percentage,raw_effort,description
Note.1221973,6/21/18,6/21/18,6/21/18,100000023,100003933,NULL,100002017,100181803,NULL,Message - Recruiting,Note-Message - Recruiting,0.048011607,1,2,This is Note#23318
JobOrder.8261,7/8/18,7/8/18,7/8/18,100000144,100009282,100050400,100001643,NULL,NULL,JobOrder,Opportunity,0,1,6,NULL
Note.1227273,7/5/18,7/5/18,7/5/18,100000154,NULL,NULL,NULL,100003589,NULL,Unknown,Note-Note-User-Attached Resume,0,1,0,This is Note#180
Note.1218054,6/12/18,6/12/18,6/12/18,100000001,100001829,NULL,100000092,100196364,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.099326002,1,2,This is Note#84694
Note.1220006,6/15/18,6/15/18,6/15/18,100000023,100019751,NULL,100002011,100058158,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.048011607,1,2,This is Note#86049
Note.1219098,6/14/18,6/14/18,6/14/18,100000154,NULL,NULL,NULL,100226937,NULL,Unknown,Note-Note-User-Attached Resume,0,1,0,This is Note#180
Note.1228357,7/6/18,7/6/18,7/6/18,100000154,100018292,NULL,100001841,100148297,NULL,Unknown,Note-Note-Job-Attached Resume,0,1,0,This is Note#19315
Note.1226757,7/4/18,7/4/18,7/4/18,100000012,100009604,NULL,100003197,100042592,NULL,Message - Recruiting,Note-Message - Recruiting,0.05180012,1,2,This is Note#73272
Note.1218828,6/18/18,6/18/18,6/18/18,100000008,100018652,NULL,100002717,100069518,NULL,Email-Recruiting,Note-Email-Recruiting,0,1,3,This is Note#85211
Note.1220656,6/16/18,6/16/18,6/16/18,100000115,100026712,NULL,100008006,100058416,NULL,Coversation,Note-Coversation,0,1,3,This is Note#86540
Note.1222754,6/22/18,6/22/18,6/22/18,100000129,100021568,NULL,100004705,100016024,NULL,Message - Recruiting,Note-Message - Recruiting,0.069412662,1,2,This is Note#41423
Note.1220796,6/19/18,6/19/18,6/19/18,100000023,100003933,NULL,100001152,100072492,NULL,Email-Recruiting,Note-Email-Recruiting,0.072017411,1,3,This is Note#86644
Note.1225176,6/29/18,6/29/18,6/29/18,100000087,100017711,NULL,100003725,100197186,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0,1,2,This is Note#89718
Note.1222034,6/21/18,6/21/18,6/21/18,100000095,100021854,NULL,100002002,100095028,NULL,Message - Recruiting,Note-Message - Recruiting,0,1,2,This is Note#87490
Note.1228380,7/6/18,7/6/18,7/6/18,100000005,100018652,NULL,100005784,100054564,NULL,Email-Recruiting,Note-Email-Recruiting,0.10679129,1,3,This is Note#91838
Note.1219780,6/15/18,6/15/18,6/15/18,100000154,100018292,NULL,100001232,100236006,NULL,Email-Recruiting,Note-Email-Recruiting,0.12176628,1,3,This is Note#85883
Sendout.109726,6/29/18,6/29/18,6/29/18,100000029,100008003,100019085,100001516,100233632,NULL,Sendout,Sendout,0.174706024,1,8,NULL
Note.1224040,6/27/18,6/27/18,6/27/18,100000155,100026712,NULL,100002146,100150508,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.091091091,1,2,This is Note#88893
Note.1218241,6/12/18,6/12/18,6/12/18,100000001,NULL,NULL,NULL,100147301,NULL,Message - General,Note-Message - General,0,1,0,This is Note#84812
Note.1227265,7/5/18,7/5/18,7/5/18,100000067,100000828,NULL,100001714,100044482,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.071107638,1,2,This is Note#91052
Note.1226616,7/4/18,7/4/18,7/4/18,100000154,100003800,NULL,100000558,100105925,NULL,Email-Recruiting,Note-Email-Recruiting,0.12176628,1,3,This is Note#514
Note.1224002,6/27/18,6/27/18,6/27/18,100000075,100003933,NULL,100006380,100028731,NULL,Message - Recruiting,Note-Message - Recruiting,0.068893726,1,2,This is Note#88864
Note.1226620,7/4/18,7/4/18,7/4/18,100000094,100005728,NULL,100001792,NULL,NULL,Message - Recruiting,Note-Message - Recruiting,0.083142988,1,2,This is Note#90640
Note.1219529,6/14/18,6/14/18,6/14/18,100000115,100026712,NULL,100008006,100032722,NULL,Coversation,Note-Coversation,0,1,3,This is Note#85696
Appointment.245792,6/28/18,6/29/18,6/28/18,100000005,NULL,NULL,NULL,NULL,NULL,Appointment-Recruiting,Appointment-Recruiting,0,1,0,Subject16469
Note.1225168,6/29/18,6/29/18,6/29/18,100000012,100003933,NULL,100004681,100032568,NULL,Internal Submission-Duplicate,Note-Internal Submission-Duplicate,0,1,0,This is Note#29408
JobSubmission.35400,6/22/18,6/22/18,6/22/18,100000012,100003933,NULL,100004681,100175636,NULL,Internal Submission,InternalSubmission,0.02565006,1,1,NULL
Note.1227931,7/6/18,7/6/18,7/6/18,100000012,100009604,NULL,100003197,100220030,NULL,Message - Recruiting,Note-Message - Recruiting,0.05180012,1,2,This is Note#91427
Note.1221475,6/20/18,6/20/18,6/20/18,100000154,NULL,NULL,NULL,100101479,NULL,Unknown,Note-Note-User-Attached Resume,0,1,0,This is Note#180
Appointment.246111,6/30/18,7/6/18,6/30/18,100000095,NULL,NULL,NULL,NULL,NULL,Interview,Appointment-Interview,0,1,0,Subject4009
Note.1224252,6/27/18,6/27/18,6/27/18,100000075,100003933,NULL,100004141,100172322,NULL,Message - Recruiting,Note-Message - Recruiting,0.068893726,1,2,This is Note#21685
Note.1220178,6/15/18,6/15/18,6/15/18,100000105,NULL,NULL,NULL,100128437,NULL,Coversation,Note-Coversation,0,1,3,This is Note#86169
Note.1218443,6/18/18,6/18/18,6/18/18,100000004,100018652,NULL,100005785,100225360,NULL,Message - Recruiting,Note-Message - Recruiting,0,1,2,This is Note#84962
Note.1219018,6/14/18,6/14/18,6/14/18,100000115,100026712,NULL,100008006,100054909,NULL,Email,Note-Email,0,1,1,This is Note#85337
Appointment.244392,6/19/18,6/20/18,6/19/18,100000109,NULL,NULL,NULL,100022798,NULL,Appointment-Recruiting,Appointment-Recruiting,0,1,0,Subject16111
Note.1219414,6/14/18,6/14/18,6/14/18,100000109,100018652,NULL,100005785,100183458,NULL,Message - Recruiting,Note-Message - Recruiting,0,1,2,This is Note#85618
Note.1227595,7/5/18,7/5/18,7/5/18,100000066,100026678,NULL,100001231,100141030,NULL,Message - Recruiting,Note-Message - Recruiting,0.057805304,1,2,This is Note#84287
PlacementCommission.3418,7/9/18,8/6/18,7/9/18,100000087,100027063,NULL,100002152,100003330,NULL,PlacementSales,Placement-Sales,0,1,0,NULL
PlacementCommission.3325,6/12/18,5/29/18,6/12/18,100000001,100004394,NULL,100001227,100154711,NULL,Unknown,Placement-Recruiting,0,1,0,NULL
Note.1226064,7/3/18,7/3/18,7/3/18,100000115,100009282,NULL,100006192,100077166,NULL,Left Message,Note-Left Message,0,1,1,This is Note#90292
Note.1224350,6/27/18,6/27/18,6/27/18,100000071,100015567,NULL,100003442,100072205,NULL,Message - Recruiting,Note-Message - Recruiting,0.08178025,1,2,This is Note#89118
Note.1221651,6/20/18,6/20/18,6/20/18,100000004,100000995,NULL,100007611,100188782,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0,1,2,This is Note#87216
Note.1225378,6/29/18,6/29/18,6/29/18,100000067,100009209,NULL,100000094,100169005,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.071107638,1,2,This is Note#89266
Appointment.245755,6/28/18,6/29/18,6/28/18,100000075,NULL,NULL,NULL,NULL,NULL,Appointment-Recruiting,Appointment-Recruiting,0,1,0,Subject16458
Note.1222178,6/21/18,6/21/18,6/21/18,100000001,100024220,NULL,100000089,100122861,NULL,Email-Recruiting,Note-Email-Recruiting,0.148989003,1,3,This is Note#22808
Appointment.244661,6/21/18,6/21/18,6/21/18,100000104,100004453,100042370,NULL,100181979,NULL,Interview,Appointment-Interview,0,1,0,Subject16173: This is Appointment#4891
Note.1218159,6/12/18,6/12/18,6/12/18,100000036,100001246,NULL,100003004,100231923,NULL,Left Message,Note-Left Message,0,1,1,This is Note#84766
Note.1223311,6/23/18,6/23/18,6/23/18,100000023,100003933,NULL,100002017,100108773,NULL,Internal Submission-Duplicate,Note-Internal Submission-Duplicate,0,1,0,This is Note#88381
Note.1218127,6/12/18,6/12/18,6/12/18,100000023,100003933,NULL,100002017,100107823,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.048011607,1,2,This is Note#84748
Sendout.109518,6/20/18,6/20/18,6/20/18,100000189,100026712,100043263,100008006,100196623,NULL,Sendout,Sendout,0,1,8,NULL
Note.1219580,6/15/18,6/15/18,6/15/18,100000023,100003933,NULL,100001152,100219206,NULL,Message - Recruiting,Note-Message - Recruiting,0.048011607,1,2,This is Note#23318
Note.1218357,6/12/18,6/12/18,6/12/18,100000105,100026712,NULL,100008006,100124477,NULL,Coversation,Note-Coversation,0,1,3,This is Note#84896
Note.1219828,6/15/18,6/15/18,6/15/18,100000023,NULL,NULL,NULL,100025873,NULL,Screened,Note-Screened,0.024005804,1,1,This is Note#80027
Note.1225702,6/30/18,6/30/18,6/30/18,100000094,100005728,NULL,100001792,100031844,NULL,Message - Recruiting,Note-Message - Recruiting,0.083142988,1,2,This is Note#90060
Note.1221196,6/19/18,6/19/18,6/19/18,100000066,100009880,NULL,100004184,100154184,NULL,Email-Recruiting,Note-Email-Recruiting,0.086707956,1,3,This is Note#86918
Note.1221114,6/19/18,6/19/18,6/19/18,100000164,100029700,NULL,100006986,100070822,NULL,Message - Recruiting,Note-Message - Recruiting,0.054720385,1,2,This is Note#86864
Note.1226389,7/3/18,7/3/18,7/3/18,100000023,100010907,NULL,100008038,100173009,NULL,Email-Recruiting,Note-Email-Recruiting,0.072017411,1,3,This is Note#90498
Note.1225661,6/30/18,6/30/18,6/30/18,100000001,NULL,NULL,NULL,100082058,NULL,Message - General,Note-Message - General,0,1,0,This is Note#90050
PlacementCommission.3382,6/27/18,6/27/18,6/27/18,100000029,100008003,NULL,100001516,100052146,NULL,Unknown,DealSplit-Sales,0,1,0,NULL
PlacementCommission.3321,6/18/18,7/3/18,6/18/18,100000041,100014184,NULL,100001148,100145695,NULL,PlacementSales,Placement-Sales,0,1,0,NULL
Note.1221897,6/20/18,6/20/18,6/20/18,100000115,100026712,NULL,100008006,100192469,NULL,Left Message,Note-Left Message,0,1,1,This is Note#87389
Note.1220825,6/19/18,6/19/18,6/19/18,100000115,100026712,NULL,100008006,100186487,NULL,Left Message,Note-Left Message,0,1,1,This is Note#85684
JobOrder.8216,6/29/18,6/29/18,6/29/18,100000049,100005781,100006011,100000272,NULL,NULL,JobOrder,Opportunity,0,1,6,NULL
Note.1228830,7/7/18,7/7/18,7/7/18,100000071,100023839,NULL,100000827,100184753,NULL,Message - Recruiting,Note-Message - Recruiting,0.08178025,1,2,This is Note#92041
JobSubmission.35319,6/19/18,6/19/18,6/19/18,100000069,100028711,NULL,100001266,100185961,NULL,Internal Submission,InternalSubmission,0,1,1,NULL
Note.1220022,6/15/18,6/15/18,6/15/18,100000004,100000995,NULL,100007611,100050427,NULL,Message - Recruiting,Note-Message - Recruiting,0,1,2,This is Note#86061
Appointment.246003,6/30/18,7/6/18,6/30/18,100000001,NULL,NULL,NULL,100222372,NULL,Appointment-Candidate Prep/Review,Appointment-Candidate Prep/Review,0,1,0,Subject16547: This is Appointment#4947
PlacementCommission.3394,7/4/18,5/11/18,7/4/18,100000164,100011028,NULL,100007001,100228507,NULL,Unknown,Placement-Recruiting,0,1,0,NULL
Note.1221407,6/20/18,6/20/18,6/20/18,100000023,100003933,NULL,100002017,100098262,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.048011607,1,2,This is Note#87057
Note.1225821,6/30/18,6/30/18,6/30/18,100000005,100018652,NULL,100005784,100119325,NULL,Message - Recruiting,Note-Message - Recruiting,0.071194193,1,2,This is Note#90186
Note.1225699,6/30/18,6/30/18,6/30/18,100000071,100025814,NULL,100001525,100124815,NULL,1st Interview,Note-1st Interview,0,1,0,This is Note#90058
Note.1221240,6/19/18,6/19/18,6/19/18,100000066,100009880,NULL,100004184,100021788,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.057805304,1,2,This is Note#86943
Note.1221289,6/19/18,6/19/18,6/19/18,100000029,100009880,100041896,100004184,NULL,NULL,Send Off,Note-Send Off,0,1,0,This is Note#86980
Appointment.244058,6/15/18,6/30/18,6/15/18,100000155,NULL,NULL,NULL,NULL,NULL,Appointment-Personal,Appointment-Personal,0,1,0,Subject12125
Note.1222199,6/21/18,6/21/18,6/21/18,100000001,100024220,NULL,100000098,100160767,NULL,Email-Recruiting,Note-Email-Recruiting,0.148989003,1,3,This is Note#87594
Note.1222873,6/22/18,6/22/18,6/22/18,100000155,100027608,NULL,100001521,100061496,NULL,Message - Recruiting,Note-Message - Recruiting,0.091091091,1,2,This is Note#85592
Note.1224392,6/27/18,6/27/18,6/27/18,100000129,100004394,NULL,100005272,100051221,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.069412662,1,2,This is Note#89148
Note.1225950,7/3/18,7/3/18,7/3/18,100000109,100023785,NULL,100000270,100159671,NULL,Message - Recruiting,Note-Message - Recruiting,0,1,2,This is Note#90226
Note.1219382,6/14/18,6/14/18,6/14/18,100000109,100018652,NULL,100005784,100205145,NULL,Message - Recruiting,Note-Message - Recruiting,0,1,2,This is Note#85593
Note.1219223,6/14/18,6/14/18,6/14/18,100000067,100004394,NULL,100005272,100023936,NULL,Message - Recruiting,Note-Message - Recruiting,0.071107638,1,2,This is Note#85475
Note.1226158,7/3/18,7/3/18,7/3/18,100000129,NULL,NULL,NULL,100035109,NULL,Unknown,Note-Note-User-Attached Resume,0,1,0,This is Note#751
JobSubmission.35450,6/26/18,6/26/18,6/26/18,100000075,100003933,NULL,100004141,100186424,NULL,Internal Submission,InternalSubmission,0.034446863,1,1,NULL
Note.1224466,6/28/18,6/28/18,6/28/18,100000104,100001106,NULL,100004718,100048870,NULL,Unknown,Note-Note-Job-Sales Rep Rejected,0,1,0,This is Note#89208
Note.1224321,6/27/18,6/27/18,6/27/18,100000075,100007383,NULL,100004977,100033855,NULL,2nd+ Interview,Note-2nd+ Interview,0,1,0,This is Note#89097
Note.1222341,6/21/18,6/21/18,6/21/18,100000115,100026712,NULL,100008006,100011269,NULL,Submitted,Note-Submitted,0,1,0,This is Note#87693
Note.1221417,6/20/18,6/20/18,6/20/18,100000105,100025928,NULL,100001007,100015949,NULL,Coversation,Note-Coversation,0,1,3,This is Note#87064
Sendout.109801,7/4/18,7/4/18,7/4/18,100000144,100001240,100047761,100000278,100042590,NULL,Sendout,Sendout,0,1,8,NULL
Note.1226473,7/4/18,7/4/18,7/4/18,100000075,100003933,NULL,100006380,100004203,NULL,Email-Recruiting,Note-Email-Recruiting,0.103340589,1,3,This is Note#90539
Appointment.245705,6/28/18,6/29/18,6/28/18,100000075,NULL,NULL,NULL,NULL,NULL,Appointment-Client/Prospect Event,Appointment-Client/Prospect Event,0,1,0,Subject16451
Note.1219125,6/14/18,6/14/18,6/14/18,100000001,100001829,NULL,100000092,100029183,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.099326002,1,2,This is Note#85406
Note.1227334,7/5/18,7/5/18,7/5/18,100000004,100023785,100002742,100000557,NULL,NULL,Email-Recruiting,Note-Email-Recruiting,0,1,3,This is Note#90491
Appointment.244207,6/16/18,6/20/18,6/16/18,100000087,100028067,NULL,100004394,100206580,NULL,FirstInterview,FirstInterview,0,1,0,Subject16055
Note.1219981,6/15/18,6/15/18,6/15/18,100000095,100021854,NULL,100002002,100204894,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0,1,2,This is Note#86035
Appointment.244895,6/22/18,6/22/18,6/22/18,100000164,100011112,100044661,100002151,100177285,NULL,Interview,Interview,0.186800962,1,5,Subject15064
Note.1220506,6/16/18,6/16/18,6/16/18,100000115,100026712,NULL,100008006,100038016,NULL,Email,Note-Email,0,1,1,This is Note#86425
Note.1228500,7/7/18,7/7/18,7/7/18,100000071,100023839,NULL,100000827,100041681,NULL,Email-Recruiting,Note-Email-Recruiting,0.122670376,1,3,This is Note#89290
Note.1226696,7/4/18,7/4/18,7/4/18,100000068,NULL,NULL,NULL,100105920,NULL,3rd Party,Note-3rd Party,0,1,0,This is Note#90691
Appointment.245047,6/23/18,6/26/18,6/23/18,100000164,NULL,NULL,NULL,NULL,NULL,Appointment-Recruiting,Appointment-Recruiting,0,1,0,Subject16267
Sendout.109684,6/28/18,6/28/18,6/28/18,100000067,100009209,100056749,100000094,100169003,NULL,Sendout,Sendout,0.284430553,1,8,NULL
Note.1220689,6/18/18,6/18/18,6/18/18,100000068,100025928,NULL,100001007,100055396,NULL,Coversation,Note-Coversation,0,1,3,This is Note#86563
Note.1225221,6/29/18,6/29/18,6/29/18,100000001,100003933,NULL,100006380,100157525,NULL,1st Interview,Note-1st Interview,0,1,0,This is Note#89746
Note.1219376,6/14/18,6/14/18,6/14/18,100000069,100023035,NULL,100001520,100198546,NULL,Coversation,Note-Coversation,0,1,3,This is Note#85587
Note.1223032,6/23/18,6/23/18,6/23/18,100000068,100020302,NULL,100004424,100163112,NULL,Coversation,Note-Coversation,0,1,3,This is Note#88185
Note.1220603,6/16/18,6/16/18,6/16/18,100000036,100004453,NULL,100001853,100111018,NULL,Coversation,Note-Coversation,0,1,3,This is Note#86505
Note.1217917,6/12/18,6/12/18,6/12/18,100000068,100011511,NULL,100001228,100011001,NULL,Left Message,Note-Left Message,0,1,1,This is Note#84605
Note.1224038,6/27/18,6/27/18,6/27/18,100000115,100023075,NULL,100001849,100212726,NULL,Left Message,Note-Left Message,0,1,1,This is Note#88892
Note.1223553,6/26/18,6/26/18,6/26/18,100000105,100025928,NULL,100001007,100097074,NULL,Coversation,Note-Coversation,0,1,3,This is Note#88552
Note.1223879,6/27/18,6/27/18,6/27/18,100000104,100001246,NULL,100001846,100210418,NULL,1st Interview,Note-1st Interview,0,1,0,This is Note#88785
Note.1218340,6/12/18,6/12/18,6/12/18,100000069,100026712,NULL,100008006,100066630,NULL,Coversation,Note-Coversation,0,1,3,This is Note#84883
Note.1218422,6/18/18,6/18/18,6/18/18,100000075,100003933,NULL,100006380,100206051,NULL,Email-Recruiting,Note-Email-Recruiting,0.103340589,1,3,This is Note#84943
Note.1223334,6/23/18,6/23/18,6/23/18,100000049,100003933,NULL,100002336,100032577,NULL,Email-Recruiting,Note-Email-Recruiting,0,1,3,This is Note#88397
Appointment.246365,7/3/18,7/5/18,7/3/18,100000029,100008003,NULL,100001516,100060514,NULL,FirstInterview,FirstInterview,0,1,0,Subject16057
Note.1224911,6/28/18,6/28/18,6/28/18,100000049,100003933,NULL,100002336,100218453,NULL,Message - Recruiting,Note-Message - Recruiting,0,1,2,This is Note#89505
Note.1226965,7/4/18,7/4/18,7/4/18,100000049,100005781,NULL,100000273,100198230,NULL,Message - Recruiting,Note-Message - Recruiting,0,1,2,This is Note#90868
Note.1226628,7/4/18,7/4/18,7/4/18,100000023,100003933,NULL,100001152,100187422,NULL,Message - Recruiting,Note-Message - Recruiting,0.048011607,1,2,This is Note#23318
Note.1219688,6/15/18,6/15/18,6/15/18,100000109,100018652,NULL,100005785,100151694,NULL,Internal Submission-Duplicate,Note-Internal Submission-Duplicate,0,1,0,This is Note#85817
Note.1228455,7/7/18,7/7/18,7/7/18,100000069,100001240,NULL,100003022,100100188,NULL,Coversation,Note-Coversation,0,1,3,This is Note#91788
Note.1226644,7/4/18,7/4/18,7/4/18,100000004,100023785,100002742,100000557,NULL,NULL,Email-Recruiting,Note-Email-Recruiting,0,1,3,This is Note#90491
Note.1218497,6/18/18,6/18/18,6/18/18,100000004,100018652,NULL,100005785,100178595,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0,1,2,This is Note#84992
Note.1219910,6/15/18,6/15/18,6/15/18,100000067,100004394,NULL,100005272,100185738,NULL,Message - Recruiting,Note-Message - Recruiting,0.071107638,1,2,This is Note#4967
Note.1221041,6/19/18,6/19/18,6/19/18,100000004,100000995,NULL,100007611,100107052,NULL,Email-Recruiting,Note-Email-Recruiting,0,1,3,This is Note#86032
Note.1218076,6/12/18,6/12/18,6/12/18,100000164,100011112,NULL,100002151,100075949,NULL,Message - Recruiting,Note-Message - Recruiting,0.054720385,1,2,This is Note#84710
Appointment.243980,6/15/18,6/22/18,6/15/18,100000129,100000828,NULL,100002432,100032999,NULL,FirstInterview,FirstInterview,0,1,0,Subject16001
Appointment.245596,6/27/18,6/27/18,6/27/18,100000071,NULL,NULL,NULL,NULL,NULL,Interview,Appointment-Interview,0,1,0,Subject16419
Note.1226882,7/4/18,7/4/18,7/4/18,100000041,100027608,NULL,100001522,100129847,NULL,Message - Recruiting,Note-Message - Recruiting,0.097547903,1,2,This is Note#90815
Note.1222221,6/21/18,6/21/18,6/21/18,100000071,100003933,NULL,100003184,100086949,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.08178025,1,2,This is Note#87614
Note.1222634,6/22/18,6/22/18,6/22/18,100000164,100021854,NULL,100002002,100184774,NULL,Message - Recruiting,Note-Message - Recruiting,0.054720385,1,2,This is Note#81826
